Step,agent_generation,avg_distance_between_agents,avg_knowledge_on_grid,avgcurrentAgentKnowledge,best_knowledge,constant_population,epsilon,error_imbalance,explored_percentage,explored_weighted_by_initial_knowledge,generation_params,harvest,initial_curiosity,mean_age,mean_prestige,number_agents,number_connection,size,step_limit,steps,stored_percentage,totalInitialKnowledge,total_initial_knowledge,use_distance
400.0,0,10.04736842105263,0.32511652232678406,0.4126563261634334,0.8527955690021274,0,0.1,5,0.995,0.9960765013638326,"{'seed': 26, 'initCellFunc': 'randominit'}",0.02,0.2,435.45,184.33404206747574,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 158]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 152]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",205.2849934480507,205.2849934480507,0
400.0,0,10.08421052631579,0.33403811427424984,0.3402669137770216,0.892354075302118,0,0.1,5,0.9925,0.998423886724067,"{'seed': 27, 'initCellFunc': 'randominit'}",0.02,0.2,438.55,184.29524037398699,20,2,20,400,400,"[('explored_percentage', [[0.5, 44], [0.9, 190]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 179]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",208.83779280112333,208.83779280112333,0
400.0,0,10.384210526315789,0.3263821857584909,0.368514898473738,0.789370017836177,0,0.1,5,1.0,1.0000000000000007,"{'seed': 28, 'initCellFunc': 'randominit'}",0.02,0.2,435.2,183.34457071565765,20,2,20,400,400,"[('explored_percentage', [[0.5, 43], [0.9, 146]]), ('explored_weighted_by_initial_knowledge', [[0.5, 40], [0.9, 136]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",205.38739296284837,205.38739296284837,0
400.0,0,10.115789473684211,0.331320874307513,0.35243674742431746,0.9522674185635375,0,0.1,5,0.985,0.9839216555746929,"{'seed': 29, 'initCellFunc': 'randominit'}",0.02,0.2,439.6,183.80383972294558,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 167]]), ('explored_weighted_by_initial_knowledge', [[0.5, 41], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",207.5503251201258,207.5503251201258,0
400.0,0,9.810526315789476,0.30507591195898665,0.3811620818963207,0.8091538886269634,0,0.1,5,0.995,0.9994186985457978,"{'seed': 30, 'initCellFunc': 'randominit'}",0.02,0.2,434.55,177.85962291543862,20,2,20,400,400,"[('explored_percentage', [[0.5, 42], [0.9, 197]]), ('explored_weighted_by_initial_knowledge', [[0.5, 37], [0.9, 193]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.62612923887582,194.62612923887582,0
400.0,0,9.952631578947368,0.3120611230410881,0.356175544847933,0.8971486240053137,0,0.1,5,0.9875,0.9960215563182621,"{'seed': 31, 'initCellFunc': 'randominit'}",0.02,0.2,434.95,178.7859853389267,20,2,20,400,400,"[('explored_percentage', [[0.5, 54], [0.9, 178]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.7983207833442,197.7983207833442,0
400.0,0,8.957894736842105,0.3227240872564315,0.32314531706636707,0.8673581748770148,0,0.1,5,0.9925,0.9966245887869022,"{'seed': 32, 'initCellFunc': 'randominit'}",0.02,0.2,434.4,178.18625044839067,20,2,20,400,400,"[('explored_percentage', [[0.5, 40], [0.9, 154]]), ('explored_weighted_by_initial_knowledge', [[0.5, 38], [0.9, 151]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.81871671824226,201.81871671824226,0
400.0,0,9.773684210526314,0.31024174639638213,0.285726346645421,0.8664348789112263,0,0.1,5,0.9925,0.9929054216209504,"{'seed': 33, 'initCellFunc': 'randominit'}",0.02,0.2,438.75,174.31233293484664,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 200]]), ('explored_weighted_by_initial_knowledge', [[0.5, 40], [0.9, 193]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.24458955236796,195.24458955236796,0
400.0,0,9.784210526315789,0.33467353745620826,0.33309322464279106,0.8507020712911776,0,0.1,5,1.0,1.0000000000000002,"{'seed': 34, 'initCellFunc': 'randominit'}",0.02,0.2,434.45,184.06496508472753,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 176]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",208.99797215992317,208.99797215992317,0
400.0,0,10.268421052631577,0.33537834478272915,0.3419151154867534,0.9818098310704368,0,0.1,5,0.9525,0.9550956798265242,"{'seed': 35, 'initCellFunc': 'randominit'}",0.02,0.2,435.9,182.20697879579046,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 277]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 259]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",208.52153333994474,208.52153333994474,0
400.0,0,9.957894736842107,0.33570411630628016,0.33438549083205926,0.884026456173449,0,0.1,5,0.99,0.991789112003732,"{'seed': 36, 'initCellFunc': 'randominit'}",0.02,0.2,436.4,186.5143991189218,20,2,20,400,400,"[('explored_percentage', [[0.5, 47], [0.9, 179]]), ('explored_weighted_by_initial_knowledge', [[0.5, 51], [0.9, 174]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",210.4099726935006,210.4099726935006,0
400.0,0,9.963157894736842,0.3233823369706684,0.3042835261022676,0.8655355440658645,0,0.1,5,0.995,0.9978080434042699,"{'seed': 37, 'initCellFunc': 'randominit'}",0.02,0.2,437.65,180.08077738429785,20,2,20,400,400,"[('explored_percentage', [[0.5, 54], [0.9, 220]]), ('explored_weighted_by_initial_knowledge', [[0.5, 52], [0.9, 189]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.85529290430748,202.85529290430748,0
400.0,0,10.242105263157894,0.30741591531597445,0.3382603786686722,0.9025494624230112,0,0.1,5,0.9925,0.9943970461569482,"{'seed': 38, 'initCellFunc': 'randominit'}",0.02,0.2,435.45,178.26994015515908,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 162]]), ('explored_weighted_by_initial_knowledge', [[0.5, 48], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.7296070060467,195.7296070060467,0
400.0,0,10.168421052631578,0.3050294399744269,0.31169744150969864,0.929322999792897,0,0.1,5,0.9925,0.9969241686741721,"{'seed': 39, 'initCellFunc': 'randominit'}",0.02,0.2,437.2,172.87442564908997,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 180]]), ('explored_weighted_by_initial_knowledge', [[0.5, 40], [0.9, 177]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",192.57276605062387,192.57276605062387,0
400.0,0,10.278947368421052,0.2965579029347982,0.3492976150807935,0.9104842662681127,0,0.1,5,0.97,0.9842251684357624,"{'seed': 0, 'initCellFunc': 'randominit'}",0.02,0.3,436.45,179.67640732783704,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 190]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 174]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",191.96047028732224,191.96047028732224,0
400.0,0,9.536842105263156,0.3157675128146109,0.37742166448164044,0.881550184434221,0,0.1,5,0.99,0.9983797941877797,"{'seed': 1, 'initCellFunc': 'randominit'}",0.02,0.3,434.65,183.27566449249056,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 219]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 203]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.11339879624887,201.11339879624887,0
400.0,0,9.394736842105262,0.31594930966017887,0.3299487224772705,0.7810479724103537,0,0.1,5,0.995,0.9988175825234263,"{'seed': 2, 'initCellFunc': 'randominit'}",0.02,0.3,436.95,190.95841588749965,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 167]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 127]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",204.32193443039796,204.32193443039796,0
400.0,0,10.089473684210528,0.3217885569727055,0.37947576661823745,0.8895804450795315,0,0.1,5,0.99,0.9984502495475142,"{'seed': 3, 'initCellFunc': 'randominit'}",0.02,0.3,437.9,191.21120861611547,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 168]]), ('explored_weighted_by_initial_knowledge', [[0.5, 34], [0.9, 142]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",206.76081406096594,206.76081406096594,0
400.0,0,9.06842105263158,0.3086169286277809,0.3107231638349679,0.7859289862259919,0,0.1,5,0.9875,0.9980655016163215,"{'seed': 4, 'initCellFunc': 'randominit'}",0.02,0.3,435.3,186.56502799069148,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 168]]), ('explored_weighted_by_initial_knowledge', [[0.5, 47], [0.9, 153]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.59576246772133,199.59576246772133,0
400.0,0,10.410526315789474,0.31546159782833577,0.33720685171101084,0.7744820188579882,0,0.1,5,0.98,0.9946466156245296,"{'seed': 5, 'initCellFunc': 'randominit'}",0.02,0.3,439.85,184.04400931174672,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 181]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 154]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.3046429320474,201.3046429320474,0
400.0,0,10.321052631578947,0.31159211819253196,0.33115421824202074,0.9758191425001281,0,0.1,5,0.9925,0.9966460516869313,"{'seed': 6, 'initCellFunc': 'randominit'}",0.02,0.3,439.35,188.90508359227954,20,2,20,400,400,"[('explored_percentage', [[0.5, 43], [0.9, 159]]), ('explored_weighted_by_initial_knowledge', [[0.5, 38], [0.9, 120]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.74096302896365,201.74096302896365,0
400.0,0,9.884210526315789,0.30931871379675147,0.3691373263129194,0.7724436617468795,0,0.1,5,0.9875,0.997439793850472,"{'seed': 7, 'initCellFunc': 'randominit'}",0.02,0.3,435.75,182.79962011338077,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 151]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 137]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.33957536089684,198.33957536089684,0
400.0,0,9.852631578947369,0.3031008775633296,0.3317292401790111,0.7951541128026585,0,0.1,5,0.9725,0.987665908309823,"{'seed': 8, 'initCellFunc': 'randominit'}",0.02,0.3,437.05,181.27580596073054,20,2,20,400,400,"[('explored_percentage', [[0.5, 53], [0.9, 264]]), ('explored_weighted_by_initial_knowledge', [[0.5, 50], [0.9, 244]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.2304759072627,195.2304759072627,0
400.0,0,10.310526315789472,0.3097073421980649,0.3795349159301423,0.8484679569959592,0,0.1,5,0.97,0.9821181968350755,"{'seed': 9, 'initCellFunc': 'randominit'}",0.02,0.3,434.85,182.13778366558813,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 241]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 221]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.2248893957928,198.2248893957928,0
400.0,0,9.999999999999998,0.27854862726428153,0.35159081768058476,0.8510242250785723,0,0.1,5,0.99,0.9959540141308265,"{'seed': 10, 'initCellFunc': 'randominit'}",0.02,0.3,437.35,177.43733230297715,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 183]]), ('explored_weighted_by_initial_knowledge', [[0.5, 42], [0.9, 131]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",183.84285184570328,183.84285184570328,0
400.0,0,10.347368421052632,0.3085118187416422,0.3892338575210684,0.7104696212457343,0,0.1,5,0.9875,0.9965341290096329,"{'seed': 11, 'initCellFunc': 'randominit'}",0.02,0.3,435.95,192.39173492964892,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 167]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 143]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.93196624345222,201.93196624345222,0
400.0,0,10.015789473684212,0.2975650655336797,0.32383918526411976,0.8601391922969561,0,0.1,5,0.99,0.9949639272799478,"{'seed': 12, 'initCellFunc': 'randominit'}",0.02,0.3,437.2,179.25674760785228,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 198]]), ('explored_weighted_by_initial_knowledge', [[0.5, 41], [0.9, 183]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",192.19204564524847,192.19204564524847,0
400.0,0,10.189473684210526,0.32734140015767005,0.423029097234951,0.759710340422557,0,0.1,5,1.0,0.9999999999999993,"{'seed': 13, 'initCellFunc': 'randominit'}",0.02,0.3,438.85,193.05041785060737,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 185]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 177]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",209.7326489816835,209.7326489816835,0
400.0,0,9.663157894736841,0.30632325212294403,0.3333382999782978,0.9874176047301174,0,0.1,5,0.975,0.9839491673910118,"{'seed': 14, 'initCellFunc': 'randominit'}",0.02,0.3,436.05,184.1076704231661,20,2,20,400,400,"[('explored_percentage', [[0.5, 54], [0.9, 222]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 171]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.6752887770005,197.6752887770005,0
400.0,0,10.33157894736842,0.2956574899975245,0.33902137510862707,0.8643865213125425,0,0.1,5,0.99,0.996945692947871,"{'seed': 15, 'initCellFunc': 'randominit'}",0.02,0.3,438.2,181.78250115779616,20,2,20,400,400,"[('explored_percentage', [[0.5, 57], [0.9, 164]]), ('explored_weighted_by_initial_knowledge', [[0.5, 50], [0.9, 137]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",192.4599352470899,192.4599352470899,0
400.0,0,10.08421052631579,0.3015565281817844,0.36305321223190995,0.7737011356525498,0,0.1,5,0.9875,0.9953326823541659,"{'seed': 16, 'initCellFunc': 'randominit'}",0.02,0.3,436.45,184.0299754988806,20,2,20,400,400,"[('explored_percentage', [[0.5, 45], [0.9, 205]]), ('explored_weighted_by_initial_knowledge', [[0.5, 37], [0.9, 184]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.7368869865427,195.7368869865427,0
400.0,0,10.394736842105264,0.31337697641430384,0.2973151131634213,0.852515127666335,0,0.1,5,0.9825,0.994334528057425,"{'seed': 17, 'initCellFunc': 'randominit'}",0.02,0.3,440.4,190.03326875164376,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 210]]), ('explored_weighted_by_initial_knowledge', [[0.5, 42], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.91539005618858,202.91539005618858,0
400.0,0,10.126315789473685,0.29375168087286924,0.33313443275530363,0.8199253516171675,0,0.1,5,0.9775,0.9882622532250204,"{'seed': 18, 'initCellFunc': 'randominit'}",0.02,0.3,435.7,177.69674851193577,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 190]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 134]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",190.0299574560602,190.0299574560602,0
400.0,0,10.305263157894737,0.2859827937171737,0.2998317999216903,0.9008531833653112,0,0.1,5,0.9775,0.9892853336599492,"{'seed': 19, 'initCellFunc': 'randominit'}",0.02,0.3,435.4,175.5387368017296,20,2,20,400,400,"[('explored_percentage', [[0.5, 54], [0.9, 206]]), ('explored_weighted_by_initial_knowledge', [[0.5, 53], [0.9, 164]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",186.04158148757543,186.04158148757543,0
400.0,0,9.778947368421054,0.30819868801018413,0.3280053186855934,0.680810961782195,0,0.1,5,0.9975,0.9993821991252219,"{'seed': 20, 'initCellFunc': 'randominit'}",0.02,0.3,435.25,183.99304985347516,20,2,20,400,400,"[('explored_percentage', [[0.5, 47], [0.9, 159]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 130]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.37867922590036,198.37867922590036,0
400.0,0,10.194736842105264,0.29739340065120984,0.3468833692903989,0.8395591465001526,0,0.1,5,0.9875,0.9953633995032167,"{'seed': 21, 'initCellFunc': 'randominit'}",0.02,0.3,439.0,182.56521620312213,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 167]]), ('explored_weighted_by_initial_knowledge', [[0.5, 40], [0.9, 151]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",193.47377503726852,193.47377503726852,0
400.0,0,9.952631578947367,0.3063964657423421,0.38553672522147675,0.7265591736044924,0,0.1,5,0.99,0.9970239953860472,"{'seed': 22, 'initCellFunc': 'randominit'}",0.02,0.3,433.8,187.89356102785146,20,2,20,400,400,"[('explored_percentage', [[0.5, 51], [0.9, 211]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 184]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.24983569605993,199.24983569605993,0
400.0,0,10.326315789473686,0.30976298038140987,0.3222950479731364,0.8168619847873688,0,0.1,5,0.975,0.9854901739587733,"{'seed': 23, 'initCellFunc': 'randominit'}",0.02,0.3,434.45,184.95485030260335,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 186]]), ('explored_weighted_by_initial_knowledge', [[0.5, 40], [0.9, 182]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.39696778627965,199.39696778627965,0
400.0,0,10.242105263157896,0.3177993732562421,0.37611668426576556,0.956562070433166,0,0.1,5,0.9875,0.996677889801767,"{'seed': 24, 'initCellFunc': 'randominit'}",0.02,0.3,437.95,189.30780873045413,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 201]]), ('explored_weighted_by_initial_knowledge', [[0.5, 47], [0.9, 189]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",204.38824266186595,204.38824266186595,0
400.0,0,10.310526315789472,0.3139837885161903,0.38960728807077194,0.7830081535797325,0,0.1,5,0.9875,0.993844882168197,"{'seed': 25, 'initCellFunc': 'randominit'}",0.02,0.3,438.5,187.98145141592255,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 191]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 179]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.32063843338338,202.32063843338338,0
400.0,0,10.284210526315793,0.29987196134740574,0.3595663408016369,0.7097108487774438,0,0.1,5,0.9925,0.9972771804678966,"{'seed': 26, 'initCellFunc': 'randominit'}",0.02,0.3,435.45,185.18804108736046,20,2,20,400,400,"[('explored_percentage', [[0.5, 46], [0.9, 175]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 157]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.53574008482377,195.53574008482377,0
400.0,0,8.83157894736842,0.3222444463284393,0.31403367291430867,0.8485731172846382,0,0.1,5,0.985,0.9874437888183139,"{'seed': 27, 'initCellFunc': 'randominit'}",0.02,0.3,438.55,189.23622433065907,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 180]]), ('explored_weighted_by_initial_knowledge', [[0.5, 42], [0.9, 171]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",206.1370537683794,206.1370537683794,0
400.0,0,10.194736842105264,0.29932351986205175,0.42371043978159867,0.980473647968607,0,0.1,5,0.9825,0.9883084916097706,"{'seed': 28, 'initCellFunc': 'randominit'}",0.02,0.3,435.2,179.13695455193118,20,2,20,400,400,"[('explored_percentage', [[0.5, 49], [0.9, 221]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 219]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",192.84653225173142,192.84653225173142,0
400.0,0,10.136842105263158,0.3113329190946687,0.3642060997025515,0.866450639688551,0,0.1,5,0.985,0.9891909838032268,"{'seed': 29, 'initCellFunc': 'randominit'}",0.02,0.3,439.6,187.59698056469492,20,2,20,400,400,"[('explored_percentage', [[0.5, 57], [0.9, 194]]), ('explored_weighted_by_initial_knowledge', [[0.5, 49], [0.9, 190]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.10336378672267,201.10336378672267,0
400.0,0,10.384210526315789,0.30259643798699853,0.34642438338308995,0.9671157293146002,0,0.1,5,0.96,0.969269815204735,"{'seed': 30, 'initCellFunc': 'randominit'}",0.02,0.3,434.55,185.33396404676918,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 284]]), ('explored_weighted_by_initial_knowledge', [[0.5, 39], [0.9, 240]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.68509113225636,196.68509113225636,0
400.0,0,10.168421052631581,0.3019566556102988,0.3110401239301209,0.7094514602422414,0,0.1,5,0.9875,0.9985134002416306,"{'seed': 31, 'initCellFunc': 'randominit'}",0.02,0.3,434.95,184.75412136656075,20,2,20,400,400,"[('explored_percentage', [[0.5, 63], [0.9, 194]]), ('explored_weighted_by_initial_knowledge', [[0.5, 50], [0.9, 178]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.19250769985874,196.19250769985874,0
400.0,0,10.273684210526316,0.2978359137624968,0.3369643914292482,0.9357206957168722,0,0.1,5,0.99,0.9921322039341403,"{'seed': 32, 'initCellFunc': 'randominit'}",0.02,0.3,434.4,183.14104702772661,20,2,20,400,400,"[('explored_percentage', [[0.5, 45], [0.9, 178]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 171]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",193.88581327141802,193.88581327141802,0
400.0,0,10.068421052631578,0.31214319316948536,0.31474827257568816,0.8609736019319111,0,0.1,5,0.98,0.9915616440825408,"{'seed': 33, 'initCellFunc': 'randominit'}",0.02,0.3,438.75,184.3003284020544,20,2,20,400,400,"[('explored_percentage', [[0.5, 62], [0.9, 194]]), ('explored_weighted_by_initial_knowledge', [[0.5, 52], [0.9, 161]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",200.08190110536728,200.08190110536728,0
400.0,0,10.205263157894738,0.2884024581307172,0.3210461058856694,0.7036728301487507,0,0.1,5,0.9925,0.9991644205937309,"{'seed': 34, 'initCellFunc': 'randominit'}",0.02,0.3,434.45,177.3240986674763,20,2,20,400,400,"[('explored_percentage', [[0.5, 48], [0.9, 202]]), ('explored_weighted_by_initial_knowledge', [[0.5, 40], [0.9, 197]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",187.73816638186898,187.73816638186898,0
400.0,0,10.242105263157894,0.3229250944381246,0.34055788250729235,0.8655751204528048,0,0.1,5,0.9875,0.9917234991943865,"{'seed': 35, 'initCellFunc': 'randominit'}",0.02,0.3,435.9,191.52703452246197,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 206]]), ('explored_weighted_by_initial_knowledge', [[0.5, 48], [0.9, 185]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",207.3443375803364,207.3443375803364,0
400.0,0,9.994736842105263,0.30223594559329103,0.3516401527807941,0.7491761043105524,0,0.1,5,0.99,0.9977206374582867,"{'seed': 36, 'initCellFunc': 'randominit'}",0.02,0.3,436.4,183.2110736095224,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 239]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 208]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.67440828201944,195.67440828201944,0
400.0,0,10.226315789473684,0.3056519574561684,0.3899988249865767,0.7979364096963387,0,0.1,5,0.98,0.9961053597661792,"{'seed': 37, 'initCellFunc': 'randominit'}",0.02,0.3,437.65,186.49374941968233,20,2,20,400,400,"[('explored_percentage', [[0.5, 56], [0.9, 258]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 181]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.38068070478678,198.38068070478678,0
400.0,0,10.326315789473686,0.31450240759135056,0.3944053652319621,0.8421095540987522,0,0.1,5,0.9975,0.9984079029091442,"{'seed': 38, 'initCellFunc': 'randominit'}",0.02,0.3,435.45,187.45746798362933,20,2,20,400,400,"[('explored_percentage', [[0.5, 54], [0.9, 211]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 187]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.31421527475638,202.31421527475638,0
400.0,0,10.226315789473684,0.2927076562473064,0.34158867162828915,0.68865909587562,0,0.1,5,0.99,0.9981257738160827,"{'seed': 39, 'initCellFunc': 'randominit'}",0.02,0.3,437.2,177.9847756583895,20,2,20,400,400,"[('explored_percentage', [[0.5, 50], [0.9, 170]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 150]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",189.7299097064285,189.7299097064285,0
400.0,0,10.189473684210524,0.29804123308292224,0.3775018661099642,0.7754214570242911,0,0.1,5,0.9675,0.9909824189209929,"{'seed': 0, 'initCellFunc': 'randominit'}",0.02,0.4,436.45,191.86369440366607,20,2,20,400,400,"[('explored_percentage', [[0.5, 59], [0.9, 255]]), ('explored_weighted_by_initial_knowledge', [[0.5, 44], [0.9, 213]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.52820523466514,197.52820523466514,0
400.0,0,10.23157894736842,0.2999656161562361,0.37150202814845645,0.8707469645655521,0,0.1,5,0.9825,0.9927293466217927,"{'seed': 1, 'initCellFunc': 'randominit'}",0.02,0.4,434.65,191.8877166539813,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 209]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 187]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.3077634641194,198.3077634641194,0
400.0,0,10.168421052631578,0.29808031147343805,0.37555574469223163,0.6746797118673461,0,0.1,5,0.99,0.9990329650529832,"{'seed': 2, 'initCellFunc': 'randominit'}",0.02,0.4,436.95,189.92773595060072,20,2,20,400,400,"[('explored_percentage', [[0.5, 52], [0.9, 260]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 206]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.75364946717139,196.75364946717139,0
400.0,0,10.347368421052632,0.30018100749738535,0.3487759976652839,0.9601186174524657,0,0.1,5,0.9525,0.9758020813394607,"{'seed': 3, 'initCellFunc': 'randominit'}",0.02,0.4,437.9,183.6031866409308,20,2,20,400,400,"[('explored_percentage', [[0.5, 56], [0.9, 241]]), ('explored_weighted_by_initial_knowledge', [[0.5, 49], [0.9, 199]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.01247917892587,195.01247917892587,0
