Step,AgentID,prestige,lastTileKnowledge,curiosity
22,8,0.07750250505528339,0.0019399699785380047,0.35746336092323927
22,9,0.07481176406931046,0.003132952736495468,0.5494300353603712
22,10,0.07641958086587339,0.004099631498395115,0.5823886884978708
22,11,0.07403190456716158,0.003359483903402271,0.7636433178947802
22,12,0.060933164376878776,0.002121804034640325,0.6867433656048116
22,13,0.07615603798790231,0.002846272144907122,0.27437282718438777
22,14,0.09017581087942976,0.004763411785083273,0.6962950415410684
22,15,0.0750098503072638,0.0029110237872339174,0.3941497349041479
22,16,0.08229613233224596,0.0035941993797010932,0.7882312258337112
22,17,0.08200068164093303,0.00406369162884431,0.852180954703853
22,18,0.06232658469450114,0.0017385545080877193,0.2444006797260132
22,19,0.08737839789437114,0.003948816064645091,0.592987536322968
22,20,0.06991324050635458,0.0026229502006827592,0.6003274834930044
23,1,0.06625520273852274,0.0007058003137906668,0.7943518809157196
23,2,0.06969423785905289,0.001442597745860662,0.43748820602437366
23,3,0.08851094987881876,0.0033023077841929076,0.6727994922127187
23,4,0.0767784431214945,0.002449488101786059,0.4304302049952234
23,5,0.09020604418558652,0.003213591036760871,0.6236566903283316
23,6,0.08307835028076546,0.004583315997969865,0.34074487274939713
23,7,0.07392320955754135,0.003955677804541876,0.5616102079916954
23,8,0.07940367563425063,0.0019011705789672446,0.35746336092323927
23,9,0.07788205775107603,0.0030702936817655585,0.5494300353603712
23,10,0.0804372197343006,0.004017638868427213,0.5823886884978708
23,11,0.0773241987924958,0.0032922942253342255,0.7636433178947802
23,12,0.06422935004389531,0.003296185667016536,0.6867433656048116
23,13,0.07894538468991129,0.0027893467020089794,0.27437282718438777
23,14,0.09484395442881137,0.0046681435493816075,0.6962950415410684
23,15,0.07786265361875304,0.002852803311489239,0.3941497349041479
23,16,0.08581844772435303,0.0035223153921070715,0.7882312258337112
23,17,0.08598309943720046,0.003982417796267424,0.852180954703853
23,18,0.0640303681124271,0.0017037834179259648,0.2444006797260132
23,19,0.0913815894673681,0.004003191572996953,0.592987536322968
23,20,0.07248373170302369,0.002570491196669104,0.6003274834930044
24,1,0.06785223587774636,0.0015970331392236197,0.7943518809157196
24,2,0.07361021271895385,0.003915974859900954,0.43748820602437366
24,3,0.0928518387757542,0.004340888896935448,0.6727994922127187
24,4,0.07917894146124484,0.0024004983397503377,0.4304302049952234
24,5,0.09335536340161217,0.0031493192160256533,0.6236566903283316
24,6,0.08756999995877593,0.0044916496780104676,0.34074487274939713
24,7,0.07779977380599239,0.0038765642484510387,0.5616102079916954
24,8,0.08216692259337724,0.0027632469591266054,0.35746336092323927
24,9,0.08095433794304321,0.0030722801919671884,0.5494300353603712
24,10,0.08437450582535927,0.003937286091058669,0.5823886884978708
24,11,0.08069659436658398,0.003372395574088176,0.7636433178947802
24,12,0.06745961199757151,0.003230261953676205,0.6867433656048116
24,13,0.08191848972712232,0.0029731050372110253,0.27437282718438777
24,14,0.09941873510720535,0.004574780678393975,0.6962950415410684
24,15,0.08251693621967082,0.004654282600917788,0.3941497349041479
24,16,0.08927031680861795,0.00345186908426493,0.7882312258337112
24,17,0.08988586887754253,0.0039027694403420752,0.852180954703853
24,18,0.06540219231351638,0.0013718242010892802,0.2444006797260132
24,19,0.09530471720890511,0.003923127741537014,0.592987536322968
24,20,0.07500281307575941,0.002519081372735722,0.6003274834930044
