Step,agent_generation,avg_distance_between_agents,avg_knowledge_on_grid,avgcurrentAgentKnowledge,best_knowledge,constant_population,epsilon,error_imbalance,explored_percentage,explored_weighted_by_initial_knowledge,generation_params,harvest,initial_curiosity,mean_age,mean_prestige,number_agents,number_connection,size,step_limit,steps,stored_percentage,totalInitialKnowledge,total_initial_knowledge,use_distance
400.0,0,9.56842105263158,0.29944892571245796,0.3226373213425008,0.8708849720992423,0,0.1,5,0.925,0.9742820860223654,"{'seed': 18, 'initCellFunc': 'randominit'}",0.02,0.5,435.7,194.85484695511747,20,2,20,400,400,"[('explored_percentage', [[0.5, 74], [0.9, 324]]), ('explored_weighted_by_initial_knowledge', [[0.5, 52], [0.9, 215]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.31216087890886,199.31216087890886,0
400.0,0,10.194736842105263,0.3031437110226028,0.3691129832732825,0.9859519646674832,0,0.1,5,0.9275,0.969400005105519,"{'seed': 19, 'initCellFunc': 'randominit'}",0.02,0.5,435.4,192.900522844215,20,2,20,400,400,"[('explored_percentage', [[0.5, 73], [0.9, 316]]), ('explored_weighted_by_initial_knowledge', [[0.5, 56], [0.9, 195]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.99239169239422,199.99239169239422,0
400.0,0,9.247368421052633,0.2982505876178263,0.3333923973902809,0.7527186668212943,0,0.1,5,0.9475,0.9908478016649098,"{'seed': 20, 'initCellFunc': 'randominit'}",0.02,0.5,435.25,193.59725416545257,20,2,20,400,400,"[('explored_percentage', [[0.5, 70], [0.9, 288]]), ('explored_weighted_by_initial_knowledge', [[0.5, 51], [0.9, 181]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.3195224616009,198.3195224616009,0
400.0,0,9.878947368421054,0.3035302613372686,0.3765583069288707,0.7798499067376223,0,0.1,5,0.955,0.9827362315746759,"{'seed': 21, 'initCellFunc': 'randominit'}",0.02,0.5,439.0,195.61750826674617,20,2,20,400,400,"[('explored_percentage', [[0.5, 78], [0.9, 305]]), ('explored_weighted_by_initial_knowledge', [[0.5, 57], [0.9, 240]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.25598546011008,201.25598546011008,0
400.0,0,10.08421052631579,0.3072461222403681,0.3631249912691116,0.7883650172771218,0,0.1,5,0.9525,0.986864861372017,"{'seed': 22, 'initCellFunc': 'randominit'}",0.02,0.5,433.8,202.0425387383424,20,2,20,400,400,"[('explored_percentage', [[0.5, 79], [0.9, 273]]), ('explored_weighted_by_initial_knowledge', [[0.5, 54], [0.9, 236]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",205.3647912383278,205.3647912383278,0
400.0,0,10.189473684210526,0.2854842908191752,0.3268412896052436,0.9608814488604537,0,0.1,5,0.9575,0.9858852125237431,"{'seed': 23, 'initCellFunc': 'randominit'}",0.02,0.5,434.45,192.9304361265557,20,2,20,400,400,"[('explored_percentage', [[0.5, 62], [0.9, 270]]), ('explored_weighted_by_initial_knowledge', [[0.5, 47], [0.9, 196]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",192.94083311401934,192.94083311401934,0
400.0,0,10.236842105263156,0.3007210048389839,0.3450320259492955,0.6910830474944608,0,0.1,5,0.9575,0.9921107719196148,"{'seed': 24, 'initCellFunc': 'randominit'}",0.02,0.5,437.95,197.10573909798006,20,2,20,400,400,"[('explored_percentage', [[0.5, 67], [0.9, 292]]), ('explored_weighted_by_initial_knowledge', [[0.5, 54], [0.9, 230]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",200.73972401640185,200.73972401640185,0
400.0,0,10.221052631578946,0.2913692546601141,0.3542016266536213,0.692191514071914,0,0.1,5,0.955,0.9890421033884306,"{'seed': 25, 'initCellFunc': 'randominit'}",0.02,0.5,438.5,196.37007088544456,20,2,20,400,400,"[('explored_percentage', [[0.5, 63], [0.9, 294]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 160]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.69875120504358,196.69875120504358,0
400.0,0,9.963157894736842,0.31122458155062355,0.39585945264260236,0.7507743187380236,0,0.1,5,0.9525,0.9897876580145236,"{'seed': 26, 'initCellFunc': 'randominit'}",0.02,0.5,435.45,198.50530008419778,20,2,20,400,400,"[('explored_percentage', [[0.5, 59], [0.9, 307]]), ('explored_weighted_by_initial_knowledge', [[0.5, 37], [0.9, 232]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",205.51240408318716,205.51240408318716,0
400.0,0,10.299999999999999,0.3074581665732775,0.3594517520682535,0.6774983103494306,0,0.1,5,0.965,0.9898893946257631,"{'seed': 27, 'initCellFunc': 'randominit'}",0.02,0.5,438.55,196.57969606358904,20,2,20,400,400,"[('explored_percentage', [[0.5, 79], [0.9, 282]]), ('explored_weighted_by_initial_knowledge', [[0.5, 53], [0.9, 214]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.21987726751084,203.21987726751084,0
400.0,0,9.61578947368421,0.30090840448274725,0.35913828864025077,0.738177895094732,0,0.1,5,0.9675,0.9900538257263587,"{'seed': 28, 'initCellFunc': 'randominit'}",0.02,0.5,435.2,193.38953847402345,20,2,20,400,400,"[('explored_percentage', [[0.5, 67], [0.9, 282]]), ('explored_weighted_by_initial_knowledge', [[0.5, 48], [0.9, 199]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.2978672927006,199.2978672927006,0
400.0,0,9.668421052631576,0.29801165963947146,0.3514664629407897,0.7325803007917826,0,0.1,5,0.965,0.9920625767895763,"{'seed': 29, 'initCellFunc': 'randominit'}",0.02,0.5,439.6,193.94293181640748,20,2,20,400,400,"[('explored_percentage', [[0.5, 75], [0.9, 254]]), ('explored_weighted_by_initial_knowledge', [[0.5, 57], [0.9, 208]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.36504418901617,198.36504418901617,0
400.0,0,9.910526315789472,0.2967675306860161,0.42595232365186086,0.9113300128226447,0,0.1,5,0.915,0.9591975467512461,"{'seed': 30, 'initCellFunc': 'randominit'}",0.02,0.5,434.55,184.99082971988378,20,2,20,400,400,"[('explored_percentage', [[0.5, 59], [0.9, 378]]), ('explored_weighted_by_initial_knowledge', [[0.5, 48], [0.9, 201]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.21347338456337,194.21347338456337,0
400.0,0,9.878947368421056,0.29414598407062703,0.3624740623084623,0.6529199641415939,0,0.1,5,0.9525,0.990309907775175,"{'seed': 31, 'initCellFunc': 'randominit'}",0.02,0.5,434.95,194.49268954524322,20,2,20,400,400,"[('explored_percentage', [[0.5, 72], [0.9, 302]]), ('explored_weighted_by_initial_knowledge', [[0.5, 54], [0.9, 180]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.04316487120747,197.04316487120747,0
400.0,0,9.378947368421052,0.30328954666442964,0.3894321899253198,0.7779957609884339,0,0.1,5,0.9375,0.9805005730414429,"{'seed': 32, 'initCellFunc': 'randominit'}",0.02,0.5,434.4,195.91061542773065,20,2,20,400,400,"[('explored_percentage', [[0.5, 61], [0.9, 305]]), ('explored_weighted_by_initial_knowledge', [[0.5, 46], [0.9, 238]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.2793351668863,201.2793351668863,0
400.0,0,9.868421052631579,0.30623821110485777,0.3811045240213121,0.7038360812401113,0,0.1,5,0.965,0.9938280710927996,"{'seed': 33, 'initCellFunc': 'randominit'}",0.02,0.5,438.75,197.52963557875805,20,2,20,400,400,"[('explored_percentage', [[0.5, 55], [0.9, 250]]), ('explored_weighted_by_initial_knowledge', [[0.5, 41], [0.9, 177]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.11962549449748,203.11962549449748,0
400.0,0,10.289473684210526,0.3054162388833145,0.3782841504075945,0.8164019327889289,0,0.1,5,0.9525,0.9874761917612832,"{'seed': 34, 'initCellFunc': 'randominit'}",0.02,0.5,434.45,196.42924226237363,20,2,20,400,400,"[('explored_percentage', [[0.5, 61], [0.9, 261]]), ('explored_weighted_by_initial_knowledge', [[0.5, 50], [0.9, 202]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.3416964767436,202.3416964767436,0
400.0,0,10.036842105263156,0.3026181785296571,0.35909147616600723,0.7354445556995116,0,0.1,5,0.95,0.986794552569039,"{'seed': 35, 'initCellFunc': 'randominit'}",0.02,0.5,435.9,194.2833934232195,20,2,20,400,400,"[('explored_percentage', [[0.5, 61], [0.9, 238]]), ('explored_weighted_by_initial_knowledge', [[0.5, 51], [0.9, 170]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",200.34661566623802,200.34661566623802,0
400.0,0,10.221052631578946,0.3195739873316789,0.3717679503832158,0.8214802340107993,0,0.1,5,0.9375,0.984332144112771,"{'seed': 36, 'initCellFunc': 'randominit'}",0.02,0.5,436.4,199.94481958192387,20,2,20,400,400,"[('explored_percentage', [[0.5, 66], [0.9, 310]]), ('explored_weighted_by_initial_knowledge', [[0.5, 49], [0.9, 222]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",209.43972537427302,209.43972537427302,0
400.0,0,10.131578947368421,0.29260440735979,0.3725657054187773,0.7161579629523406,0,0.1,5,0.935,0.9655334452928975,"{'seed': 37, 'initCellFunc': 'randominit'}",0.02,0.5,437.65,189.25049534656688,20,2,20,400,400,"[('explored_percentage', [[0.5, 97], [0.9, 341]]), ('explored_weighted_by_initial_knowledge', [[0.5, 80], [0.9, 276]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.28686308537203,194.28686308537203,0
400.0,0,10.294736842105264,0.32460466498918833,0.41783818591600674,0.7211624065519605,0,0.1,5,0.965,0.9949781265065981,"{'seed': 38, 'initCellFunc': 'randominit'}",0.02,0.5,435.45,204.73775432314642,20,2,20,400,400,"[('explored_percentage', [[0.5, 59], [0.9, 275]]), ('explored_weighted_by_initial_knowledge', [[0.5, 43], [0.9, 181]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",213.40829633165376,213.40829633165376,0
400.0,0,10.08421052631579,0.2910940409955145,0.34949213961665243,0.8138673151104346,0,0.1,5,0.945,0.9863233400472452,"{'seed': 39, 'initCellFunc': 'randominit'}",0.02,0.5,437.2,190.9115624667258,20,2,20,400,400,"[('explored_percentage', [[0.5, 72], [0.9, 289]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 223]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.36070311931857,194.36070311931857,0
400.0,0,10.25263157894737,0.29357917343285295,0.35048018564389627,0.6182749578235741,0,0.1,5,0.92,0.9799706361094613,"{'seed': 0, 'initCellFunc': 'randominit'}",0.02,0.6,436.45,195.04035988861673,20,2,20,400,400,"[('explored_percentage', [[0.5, 74], [0.9, 339]]), ('explored_weighted_by_initial_knowledge', [[0.5, 53], [0.9, 228]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.0399795317602,197.0399795317602,0
400.0,0,10.100000000000001,0.28717073758550193,0.32358707934123115,0.738432518646768,0,0.1,5,0.9,0.9736735267813172,"{'seed': 1, 'initCellFunc': 'randominit'}",0.02,0.6,434.65,194.1671528570932,20,2,20,400,400,"[('explored_percentage', [[0.5, 85], [0.9, 397]]), ('explored_weighted_by_initial_knowledge', [[0.5, 62], [0.9, 240]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.12019415954526,194.12019415954526,0
400.0,0,10.25263157894737,0.28415885516469414,0.3532493721686874,0.6285760439627223,0,0.1,5,0.9325,0.9877656117013739,"{'seed': 2, 'initCellFunc': 'randominit'}",0.02,0.6,436.95,196.02402192218153,20,2,20,400,400,"[('explored_percentage', [[0.5, 85], [0.9, 310]]), ('explored_weighted_by_initial_knowledge', [[0.5, 55], [0.9, 219]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",193.6733469320741,193.6733469320741,0
400.0,0,10.08421052631579,0.29879420376763016,0.38012644752225,0.8819486084802501,0,0.1,5,0.9125,0.9762701546146437,"{'seed': 3, 'initCellFunc': 'randominit'}",0.02,0.6,437.9,199.77458718964735,20,2,20,400,400,"[('explored_percentage', [[0.5, 90], [0.9, 377]]), ('explored_weighted_by_initial_knowledge', [[0.5, 53], [0.9, 220]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.05832933956128,201.05832933956128,0
400.0,0,9.657894736842106,0.3057714819811535,0.36765772443502254,0.6847921632118875,0,0.1,5,0.9275,0.9846379508150954,"{'seed': 4, 'initCellFunc': 'randominit'}",0.02,0.6,435.3,199.9655867974172,20,2,20,400,400,"[('explored_percentage', [[0.5, 66], [0.9, 338]]), ('explored_weighted_by_initial_knowledge', [[0.5, 53], [0.9, 222]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.9271996485502,203.9271996485502,0
400.0,0,10.173684210526314,0.27813697880640065,0.3587209330152034,0.7998723656177946,0,0.1,5,0.915,0.9809537817585768,"{'seed': 5, 'initCellFunc': 'randominit'}",0.02,0.6,439.85,191.07367732311008,20,2,20,400,400,"[('explored_percentage', [[0.5, 88], [0.9, 378]]), ('explored_weighted_by_initial_knowledge', [[0.5, 57], [0.9, 264]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",189.24404757280925,189.24404757280925,0
400.0,0,10.342105263157894,0.29217057670957547,0.3442982249015423,0.8564170821743505,0,0.1,5,0.9375,0.9864391931148273,"{'seed': 6, 'initCellFunc': 'randominit'}",0.02,0.6,439.35,193.09672839783545,20,2,20,400,400,"[('explored_percentage', [[0.5, 82], [0.9, 308]]), ('explored_weighted_by_initial_knowledge', [[0.5, 59], [0.9, 209]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.68322186662013,195.68322186662013,0
400.0,0,9.731578947368423,0.2825749481586013,0.35449328806532987,0.965072441868308,0,0.1,5,0.9275,0.9784177195731378,"{'seed': 7, 'initCellFunc': 'randominit'}",0.02,0.6,435.75,189.73474051843874,20,2,20,400,400,"[('explored_percentage', [[0.5, 81], [0.9, 350]]), ('explored_weighted_by_initial_knowledge', [[0.5, 56], [0.9, 270]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",190.4727304954564,190.4727304954564,0
400.0,0,10.342105263157896,0.317921333212133,0.34789117193008673,0.9884890994773708,0,0.1,5,0.9075,0.9579962269847505,"{'seed': 8, 'initCellFunc': 'randominit'}",0.02,0.6,437.05,197.83931388903878,20,2,20,400,400,"[('explored_percentage', [[0.5, 67], [0.9, 354]]), ('explored_weighted_by_initial_knowledge', [[0.5, 48], [0.9, 205]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",207.9192736477262,207.9192736477262,0
400.0,0,9.726315789473686,0.3089164196681429,0.34728011102104067,0.9032468408799665,0,0.1,5,0.9225,0.9781388496583189,"{'seed': 9, 'initCellFunc': 'randominit'}",0.02,0.6,434.85,197.7321603421638,20,2,20,400,400,"[('explored_percentage', [[0.5, 85], [0.9, 348]]), ('explored_weighted_by_initial_knowledge', [[0.5, 65], [0.9, 262]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",204.27357208854858,204.27357208854858,0
400.0,0,9.678947368421053,0.2940907314053248,0.40288356188407864,0.7488785982101258,0,0.1,5,0.945,0.9892545191905866,"{'seed': 10, 'initCellFunc': 'randominit'}",0.02,0.6,437.35,198.86858238772624,20,2,20,400,400,"[('explored_percentage', [[0.5, 74], [0.9, 324]]), ('explored_weighted_by_initial_knowledge', [[0.5, 54], [0.9, 241]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.80714251630394,198.80714251630394,0
400.0,0,10.078947368421051,0.2977498933184167,0.34622488719875666,0.5944946629979067,0,0.1,5,0.945,0.9874709014490362,"{'seed': 11, 'initCellFunc': 'randominit'}",0.02,0.6,435.95,197.8636478501391,20,2,20,400,400,"[('explored_percentage', [[0.5, 81], [0.9, 289]]), ('explored_weighted_by_initial_knowledge', [[0.5, 59], [0.9, 209]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.8606299192604,199.8606299192604,0
400.0,0,9.984210526315788,0.2892716553519899,0.36483501610816305,0.9597281358622411,0,0.1,5,0.9025,0.9684683643971828,"{'seed': 12, 'initCellFunc': 'randominit'}",0.02,0.6,437.2,193.1178108938098,20,2,20,400,400,"[('explored_percentage', [[0.5, 79], [0.9, 395]]), ('explored_weighted_by_initial_knowledge', [[0.5, 57], [0.9, 288]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.53225842398356,194.53225842398356,0
400.0,0,9.75263157894737,0.2799643925011327,0.36471243081721433,0.7205991233499625,0,0.1,5,0.94,0.9825776174918475,"{'seed': 13, 'initCellFunc': 'randominit'}",0.02,0.6,438.85,189.63371131474275,20,2,20,400,400,"[('explored_percentage', [[0.5, 84], [0.9, 313]]), ('explored_weighted_by_initial_knowledge', [[0.5, 53], [0.9, 223]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",189.38727182279732,189.38727182279732,0
400.0,0,8.794736842105264,0.29888693149471524,0.3938258882127711,0.7137452404481243,0,0.1,5,0.9125,0.9713331225739305,"{'seed': 14, 'initCellFunc': 'randominit'}",0.02,0.6,436.05,197.38090921630354,20,2,20,400,400,"[('explored_percentage', [[0.5, 77], [0.9, 360]]), ('explored_weighted_by_initial_knowledge', [[0.5, 62], [0.9, 282]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",200.118409012704,200.118409012704,0
400.0,0,10.110526315789475,0.28907976271828967,0.35503323681667126,0.7275461749829625,0,0.1,5,0.9475,0.9863553776782167,"{'seed': 15, 'initCellFunc': 'randominit'}",0.02,0.6,438.2,192.10474167042736,20,2,20,400,400,"[('explored_percentage', [[0.5, 81], [0.9, 314]]), ('explored_weighted_by_initial_knowledge', [[0.5, 60], [0.9, 240]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",194.04200372830664,194.04200372830664,0
400.0,0,9.73684210526316,0.3041578693638206,0.3371847733495965,0.8540679222600657,0,0.1,5,0.925,0.9754865890512101,"{'seed': 16, 'initCellFunc': 'randominit'}",0.02,0.6,436.45,194.85373036383473,20,2,20,400,400,"[('explored_percentage', [[0.5, 73], [0.9, 334]]), ('explored_weighted_by_initial_knowledge', [[0.5, 59], [0.9, 238]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.1952825879098,201.1952825879098,0
400.0,0,10.194736842105263,0.2904997696384836,0.35549204001372847,0.6801449611679519,0,0.1,5,0.925,0.9743863480283526,"{'seed': 17, 'initCellFunc': 'randominit'}",0.02,0.6,440.4,195.071349183808,20,2,20,400,400,"[('explored_percentage', [[0.5, 68], [0.9, 358]]), ('explored_weighted_by_initial_knowledge', [[0.5, 49], [0.9, 229]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.82086670592736,195.82086670592736,0
400.0,0,9.952631578947368,0.2841722663352564,0.31159374216748204,0.8173857171205688,0,0.1,5,0.88,0.9512148450700617,"{'seed': 18, 'initCellFunc': 'randominit'}",0.02,0.6,435.7,192.793486871012,20,2,20,400,400,"[('explored_percentage', [[0.5, 80], [0.9, -1]]), ('explored_weighted_by_initial_knowledge', [[0.5, 57], [0.9, 279]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",192.36012566512767,192.36012566512767,0
400.0,0,10.31578947368421,0.2990426757321662,0.34610055875251,0.6532671690458888,0,0.1,5,0.92,0.9821581613398865,"{'seed': 19, 'initCellFunc': 'randominit'}",0.02,0.6,435.4,196.6810165179972,20,2,20,400,400,"[('explored_percentage', [[0.5, 76], [0.9, 348]]), ('explored_weighted_by_initial_knowledge', [[0.5, 55], [0.9, 237]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.89503621857978,199.89503621857978,0
400.0,0,9.573684210526316,0.2927664528793176,0.32586262640004654,0.8540800269439712,0,0.1,5,0.91,0.9661383643572278,"{'seed': 20, 'initCellFunc': 'randominit'}",0.02,0.6,435.25,191.93551787504109,20,2,20,400,400,"[('explored_percentage', [[0.5, 88], [0.9, 393]]), ('explored_weighted_by_initial_knowledge', [[0.5, 58], [0.9, 223]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",195.4476088558255,195.4476088558255,0
400.0,0,10.078947368421051,0.295434419501556,0.38430108618824027,0.6404745118325107,0,0.1,5,0.9425,0.9882466750634117,"{'seed': 21, 'initCellFunc': 'randominit'}",0.02,0.6,439.0,199.90936453343375,20,2,20,400,400,"[('explored_percentage', [[0.5, 74], [0.9, 306]]), ('explored_weighted_by_initial_knowledge', [[0.5, 48], [0.9, 195]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",199.76942679386073,199.76942679386073,0
400.0,0,10.005263157894738,0.30365781728276,0.3254312805558687,0.7621750279525333,0,0.1,5,0.885,0.9659573059403875,"{'seed': 22, 'initCellFunc': 'randominit'}",0.02,0.6,433.8,200.42436662746528,20,2,20,400,400,"[('explored_percentage', [[0.5, 91], [0.9, -1]]), ('explored_weighted_by_initial_knowledge', [[0.5, 64], [0.9, 226]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",203.26899084268172,203.26899084268172,0
400.0,0,10.33157894736842,0.30947403706071674,0.32416797568207856,0.7541745415843072,0,0.1,5,0.9375,0.9791811328523279,"{'seed': 23, 'initCellFunc': 'randominit'}",0.02,0.6,434.45,198.9181685377725,20,2,20,400,400,"[('explored_percentage', [[0.5, 85], [0.9, 291]]), ('explored_weighted_by_initial_knowledge', [[0.5, 62], [0.9, 218]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",204.98070402337774,204.98070402337774,0
400.0,0,10.205263157894738,0.3073641805368663,0.3863255112704536,0.7701974403706161,0,0.1,5,0.9425,0.981440485805384,"{'seed': 24, 'initCellFunc': 'randominit'}",0.02,0.6,437.95,205.70884954293882,20,2,20,400,400,"[('explored_percentage', [[0.5, 80], [0.9, 318]]), ('explored_weighted_by_initial_knowledge', [[0.5, 56], [0.9, 219]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",206.90846794655837,206.90846794655837,0
400.0,0,9.873684210526315,0.2927229890575355,0.3535930188886015,0.7477324381578933,0,0.1,5,0.9325,0.9845095507735911,"{'seed': 25, 'initCellFunc': 'randominit'}",0.02,0.6,438.5,196.011695134155,20,2,20,400,400,"[('explored_percentage', [[0.5, 71], [0.9, 345]]), ('explored_weighted_by_initial_knowledge', [[0.5, 55], [0.9, 265]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.0939691471593,197.0939691471593,0
400.0,0,10.378947368421052,0.3011551351535754,0.3835758870669345,0.7791315558055131,0,0.1,5,0.9325,0.9876141142827063,"{'seed': 26, 'initCellFunc': 'randominit'}",0.02,0.6,435.45,201.55014584715462,20,2,20,400,400,"[('explored_percentage', [[0.5, 80], [0.9, 308]]), ('explored_weighted_by_initial_knowledge', [[0.5, 54], [0.9, 196]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",202.72741971333025,202.72741971333025,0
400.0,0,10.378947368421056,0.3056846395343211,0.3483586604865136,0.8433831439143035,0,0.1,5,0.915,0.9688841365996764,"{'seed': 27, 'initCellFunc': 'randominit'}",0.02,0.6,438.55,201.44860265429645,20,2,20,400,400,"[('explored_percentage', [[0.5, 79], [0.9, 365]]), ('explored_weighted_by_initial_knowledge', [[0.5, 57], [0.9, 284]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",204.49777526446178,204.49777526446178,0
400.0,0,9.926315789473684,0.29870935025776346,0.34268551646277184,0.7133594342494591,0,0.1,5,0.925,0.9825190830006948,"{'seed': 28, 'initCellFunc': 'randominit'}",0.02,0.6,435.2,200.0967165285956,20,2,20,400,400,"[('explored_percentage', [[0.5, 82], [0.9, 327]]), ('explored_weighted_by_initial_knowledge', [[0.5, 57], [0.9, 201]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",201.1558692984506,201.1558692984506,0
400.0,0,10.36842105263158,0.30763138245833305,0.3573654961883271,0.6096658796876265,0,0.1,5,0.9425,0.9880908615095505,"{'seed': 29, 'initCellFunc': 'randominit'}",0.02,0.6,439.6,203.89295942238792,20,2,20,400,400,"[('explored_percentage', [[0.5, 76], [0.9, 320]]), ('explored_weighted_by_initial_knowledge', [[0.5, 61], [0.9, 210]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",206.2741690741039,206.2741690741039,0
400.0,0,9.757894736842106,0.2918866510935718,0.38279207373391655,0.5958424494500011,0,0.1,5,0.9275,0.9881081040305452,"{'seed': 30, 'initCellFunc': 'randominit'}",0.02,0.6,434.55,197.7705057252621,20,2,20,400,400,"[('explored_percentage', [[0.5, 65], [0.9, 330]]), ('explored_weighted_by_initial_knowledge', [[0.5, 45], [0.9, 228]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.47731583549503,197.47731583549503,0
400.0,0,9.489473684210527,0.28411610937867005,0.3447607522198492,0.7507274210792813,0,0.1,5,0.9175,0.9795625660153362,"{'seed': 31, 'initCellFunc': 'randominit'}",0.02,0.6,434.95,191.76770744336355,20,2,20,400,400,"[('explored_percentage', [[0.5, 89], [0.9, 337]]), ('explored_weighted_by_initial_knowledge', [[0.5, 73], [0.9, 195]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",191.91897740182063,191.91897740182063,0
400.0,0,10.11578947368421,0.29503343263924575,0.32113617934765554,0.8321094498397034,0,0.1,5,0.935,0.9791120342254862,"{'seed': 32, 'initCellFunc': 'randominit'}",0.02,0.6,434.4,194.9492814648235,20,2,20,400,400,"[('explored_percentage', [[0.5, 86], [0.9, 342]]), ('explored_weighted_by_initial_knowledge', [[0.5, 58], [0.9, 245]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.58450834746307,197.58450834746307,0
400.0,0,9.13684210526316,0.2925091510420705,0.33047195608076685,0.8655278842815574,0,0.1,5,0.92,0.974705882317331,"{'seed': 33, 'initCellFunc': 'randominit'}",0.02,0.6,438.75,193.84593625667364,20,2,20,400,400,"[('explored_percentage', [[0.5, 76], [0.9, 354]]), ('explored_weighted_by_initial_knowledge', [[0.5, 53], [0.9, 214]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",196.12445072567476,196.12445072567476,0
400.0,0,9.98421052631579,0.29040375866430285,0.37117745412800984,0.7164516932343945,0,0.1,5,0.91,0.9786133648275585,"{'seed': 34, 'initCellFunc': 'randominit'}",0.02,0.6,434.45,198.5411343782323,20,2,20,400,400,"[('explored_percentage', [[0.5, 88], [0.9, 363]]), ('explored_weighted_by_initial_knowledge', [[0.5, 60], [0.9, 232]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",197.19870117112214,197.19870117112214,0
400.0,0,10.189473684210526,0.29703835611064755,0.3326195278618934,0.7039988584838149,0,0.1,5,0.9375,0.9832880911768322,"{'seed': 35, 'initCellFunc': 'randominit'}",0.02,0.6,435.9,194.2050256668677,20,2,20,400,400,"[('explored_percentage', [[0.5, 79], [0.9, 307]]), ('explored_weighted_by_initial_knowledge', [[0.5, 56], [0.9, 207]]), ('percentage_knowledge_harvested', [[0.5, -1], [0.9, -1]])]",198.0826998593071,198.0826998593071,0
