Step,agent_generation,avg_distance_between_agents,avg_knowledge_on_grid,avgcurrentAgentKnowledge,best_knowledge,constant_population,epsilon,error_imbalance,explored_50_step,explored_90_step,explored_percentage,explored_weighted_by_initial_knowledge,generation_params,harvest,harvested_50_step,harvested_90_step,initial_curiosity,mean_age,mean_prestige,number_agents,number_connection,percentage_knowledge_harvested,size,step_limit,steps,total_initial_knowledge,use_distance,weighted_50_step,weighted_90_step
400.0,0,10.01578947368421,0.022746940084674473,0.04885475175836426,0.19216273658633576,0,0.1,5,49,246,0.9875,0.9998081349478402,"{'seed': 38, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,53,143,0.1,435.45,27.355378701765233,20,2,0.5509934000579685,20,400,400,20.264236728467857,0,23,81
400.0,0,10.157894736842106,0.023341000296481448,0.05120111264918792,0.22964710314923298,0,0.1,5,45,201,0.995,0.9999362066399909,"{'seed': 39, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,74,167,0.1,437.2,26.77319969418919,20,2,0.539267121495996,20,400,400,20.264236728465733,0,28,136
400.0,0,9.763157894736842,0.01816868330396768,0.03940874689266868,0.13754494959848648,0,0.1,5,42,251,0.98,0.9980936265188426,"{'seed': 0, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,56,112,0.2,436.45,31.842070346855184,20,2,0.6413645666023097,20,400,400,20.264236728466763,0,37,85
400.0,0,9.547368421052632,0.02082325056723587,0.056032456990258536,0.16359448443235503,0,0.1,5,41,163,0.9925,0.997335932550986,"{'seed': 1, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,56,127,0.2,434.65,29.24059442885225,20,2,0.5889655091132275,20,400,400,20.26423672846671,0,30,91
400.0,0,9.994736842105263,0.019020391347090035,0.046110569004140504,0.1286377329094425,0,0.1,5,46,161,0.9925,0.9998731183070139,"{'seed': 2, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,109,0.2,436.95,31.007396464599548,20,2,0.624552523700654,20,400,400,20.264236728468497,0,18,86
400.0,0,9.573684210526316,0.01739938423542906,0.03212952971362889,0.1115045361725301,0,0.1,5,54,267,0.9875,0.9995373486085577,"{'seed': 3, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,106,0.2,437.9,32.59598343402823,20,2,0.6565499215475513,20,400,400,20.26423672846887,0,17,122
400.0,0,9.01578947368421,0.019294231067474008,0.04378376212482745,0.16479174412722536,0,0.1,5,49,295,0.95,0.9993793134607957,"{'seed': 4, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,103,0.2,435.3,30.73903353861844,20,2,0.6191471442816274,20,400,400,20.264236728466514,0,25,71
400.0,0,10.25263157894737,0.02006322192974522,0.030651436767224965,0.14232850731515176,0,0.1,5,50,215,0.9775,0.9935993443112096,"{'seed': 5, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,40,101,0.2,439.85,29.985422493600574,20,2,0.6039678730843508,20,400,400,20.264236728469744,0,18,86
400.0,0,9.578947368421051,0.020836508441060476,0.04890283205422234,0.14199116786137325,0,0.1,5,40,174,0.99,0.9995622927846283,"{'seed': 6, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,54,134,0.2,439.35,29.227601712507777,20,2,0.5887038091735606,20,400,400,20.26423672846818,0,19,89
400.0,0,9.952631578947368,0.020221106823411595,0.04757211338274467,0.14586853158481772,0,0.1,5,49,231,0.9875,0.9984620749097589,"{'seed': 7, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,121,0.2,435.75,29.830695297797156,20,2,0.600851350201478,20,400,400,20.264236728465537,0,36,118
400.0,0,9.184210526315788,0.013901954565321301,0.03420051437181685,0.1360364945927234,0,0.1,5,40,296,0.9525,0.9996436320480768,"{'seed': 8, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,102,0.2,437.05,36.02346451072783,20,2,0.7255864160767059,20,400,400,20.264236728466432,0,20,89
400.0,0,9.663157894736843,0.022062956215694523,0.04523805206763116,0.16176163150878456,0,0.1,5,44,204,0.9975,0.9999975227009757,"{'seed': 9, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,47,121,0.2,434.85,28.025682893370536,20,2,0.564494700465129,20,400,400,20.264236728469875,0,18,107
400.0,0,10.005263157894738,0.019144864429926845,0.04334608083724693,0.14469477802711952,0,0.1,5,53,208,0.99,0.9999763386080389,"{'seed': 10, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,45,114,0.2,437.35,30.88541284341926,20,2,0.6220955235282858,20,400,400,20.26423672846841,0,16,76
400.0,0,9.2,0.019614340049286264,0.03346408935085152,0.1463216521640878,0,0.1,5,51,214,0.97,0.9986901701453963,"{'seed': 11, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,49,130,0.2,435.95,30.42532673643808,20,2,0.6128284462501487,20,400,400,20.264236728464756,0,24,113
400.0,0,9.852631578947369,0.01806058830264587,0.037482380375074,0.12849938838075128,0,0.1,5,44,196,0.9825,0.9998968574101779,"{'seed': 12, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,75,137,0.2,437.2,31.948003448160023,20,2,0.6434982764039406,20,400,400,20.26423672847062,0,57,114
400.0,0,9.510526315789475,0.0192576881324141,0.04201932634443291,0.12210094274350837,0,0.1,5,53,292,0.97,0.9986231990468936,"{'seed': 13, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,40,120,0.2,438.85,30.774845614979846,20,2,0.6198684729070402,20,400,400,20.26423672846762,0,18,111
400.0,0,9.610526315789473,0.01636008087634703,0.03774192295081715,0.11971013654657113,0,0.1,5,52,280,0.9525,0.9996974671301738,"{'seed': 14, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,95,0.2,436.05,33.61450072592726,20,2,0.6770649475612672,20,400,400,20.26423672846832,0,17,67
400.0,0,9.66842105263158,0.020753835125651432,0.04691145202183615,0.17180688634561803,0,0.1,5,52,198,0.9825,0.9979728665736183,"{'seed': 15, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,107,0.2,438.2,29.308621561609073,20,2,0.5903357150087916,20,400,400,20.264236728468354,0,19,99
400.0,0,9.68421052631579,0.019901496080367783,0.05052288935801028,0.1514153908491385,0,0.1,5,47,176,0.995,0.9999729972137354,"{'seed': 16, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,44,119,0.2,436.45,30.14391382598037,20,2,0.6071602133938419,20,400,400,20.26423672846564,0,21,102
400.0,0,8.563157894736841,0.0159705948195943,0.04070169528688462,0.11913543479917596,0,0.1,5,43,235,0.96,0.9998246934197047,"{'seed': 17, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,90,0.2,440.4,33.99619706154378,20,2,0.6847530941610389,20,400,400,20.264236728467843,0,18,54
400.0,0,9.505263157894737,0.013904932826441528,0.03505593699174472,0.12912274624978295,0,0.1,5,49,194,0.9925,0.9999782926690999,"{'seed': 18, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,88,0.2,435.7,36.02054581483308,20,2,0.7255276275586033,20,400,400,20.264236728467683,0,16,67
400.0,0,8.33684210526316,0.019830424518974144,0.05253427604696444,0.18625781235893038,0,0.1,5,45,228,0.975,0.9996582920409776,"{'seed': 19, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,57,142,0.2,435.4,30.21356395614843,20,2,0.6085631097841058,20,400,400,20.264236728466567,0,33,149
400.0,0,9.757894736842106,0.020450888867988258,0.041899549936711536,0.12301328861767483,0,0.1,5,38,219,0.9825,0.999566164625284,"{'seed': 20, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,66,129,0.2,435.25,29.60550889412433,20,2,0.5963156344446869,20,400,400,20.264236728470543,0,39,97
400.0,0,9.573684210526316,0.019765496751392487,0.03824831083174551,0.14403215743533568,0,0.1,5,51,210,0.98,0.9973351675995707,"{'seed': 21, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,47,116,0.2,439.0,30.277193168379362,20,2,0.6098447325454671,20,400,400,20.264236728466962,0,24,127
400.0,0,9.657894736842106,0.020531606549961348,0.052651733584874204,0.14380207402639003,0,0.1,5,45,213,0.995,0.9999469480502873,"{'seed': 22, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,52,133,0.2,433.8,29.526405565792402,20,2,0.5947223312662064,20,400,400,20.264236728471236,0,25,124
400.0,0,9.463157894736842,0.02166625525346726,0.046629572212680395,0.18168615469328814,0,0.1,5,45,201,0.9875,0.9986529090121239,"{'seed': 23, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,69,150,0.2,434.45,28.414449836343266,20,2,0.5723252635904712,20,400,400,20.2642367284658,0,61,157
400.0,0,8.499999999999998,0.020630163572859808,0.04873297219240311,0.126234825856048,0,0.1,5,46,234,0.98,0.9984318391325233,"{'seed': 24, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,62,146,0.2,437.95,29.4298196833451,20,2,0.5927768936122374,20,400,400,20.264236728468475,0,40,168
400.0,0,10.110526315789475,0.01851505348537768,0.040870695780396524,0.15588528777003152,0,0.1,5,44,233,0.96,0.9941310538990503,"{'seed': 25, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,59,121,0.2,438.5,31.502627569079493,20,2,0.6345274932686534,20,400,400,20.264236728469232,0,48,100
400.0,0,10.168421052631578,0.018958777408984107,0.05667330425352688,0.13888863538201038,0,0.1,5,45,258,0.995,0.9999096463783712,"{'seed': 26, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,48,108,0.2,435.45,31.067778123939313,20,2,0.6257687340900202,20,400,400,20.264236728466813,0,28,113
400.0,0,8.599999999999998,0.016439475706219505,0.04398151279460117,0.1329194590102764,0,0.1,5,44,213,0.965,0.9996292314090867,"{'seed': 27, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,45,112,0.2,438.55,33.53669379264748,20,2,0.6754977564365696,20,400,400,20.264236728466354,0,23,85
400.0,0,8.515789473684212,0.019668219854381826,0.055396347729991725,0.12917128090700764,0,0.1,5,44,201,0.9625,0.9981763074662066,"{'seed': 28, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,45,115,0.2,435.2,30.372524527448956,20,2,0.611764901527182,20,400,400,20.26423672846661,0,23,110
400.0,0,10.24736842105263,0.019439383196406826,0.04348367291436292,0.12095064860714348,0,0.1,5,61,198,0.9875,0.9979292367681367,"{'seed': 29, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,42,111,0.2,439.6,30.59678445226575,20,2,0.6162819561005531,20,400,400,20.264236728467125,0,20,74
400.0,0,9.721052631578948,0.020344659160048968,0.04004421972593432,0.16398977371691112,0,0.1,5,42,198,0.9725,0.999370207098074,"{'seed': 30, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,42,115,0.2,434.55,29.709614007899603,20,2,0.5984125248306527,20,400,400,20.26423672846842,0,23,97
400.0,0,9.473684210526319,0.020227979884668446,0.050460619246606234,0.1565825297400267,0,0.1,5,54,192,0.9925,0.9998776276758828,"{'seed': 31, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,59,137,0.2,434.95,29.82395969777595,20,2,0.6007156814103034,20,400,400,20.26423672846983,0,26,150
400.0,0,9.884210526315787,0.018255645892367146,0.04213056744253957,0.1233373200969047,0,0.1,5,43,175,0.985,0.997839311916097,"{'seed': 32, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,111,0.2,434.4,31.75684701022778,20,2,0.6396479939119438,20,400,400,20.264236728468404,0,16,67
400.0,0,9.689473684210526,0.01788717551924972,0.03648390467845374,0.12141383548339295,0,0.1,5,50,232,0.97,0.9982207344940038,"{'seed': 33, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,44,107,0.2,438.75,32.11794797588081,20,2,0.6469213075443104,20,400,400,20.264236728467562,0,26,97
400.0,0,10.147368421052631,0.018797757263236323,0.033960861225678415,0.1342260203679529,0,0.1,5,50,226,0.9825,0.9994643796067246,"{'seed': 34, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,49,111,0.2,434.45,31.225577866773666,20,2,0.6289471443683051,20,400,400,20.26423672846747,0,34,105
400.0,0,9.278947368421054,0.017496239621058226,0.04183479477162971,0.12743340794338004,0,0.1,5,49,251,0.9775,0.9980498939467947,"{'seed': 35, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,52,130,0.2,435.9,32.501065156104325,20,2,0.6546380728669514,20,400,400,20.264236728465907,0,15,105
400.0,0,10.000000000000002,0.019163022076482857,0.04134704123854748,0.1352921685385686,0,0.1,5,57,247,0.98,0.9998034890739266,"{'seed': 36, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,117,0.2,436.4,30.8676183497961,20,2,0.6217371059515732,20,400,400,20.26423672846909,0,16,125
400.0,0,9.878947368421052,0.018021834769651735,0.04193724131818056,0.1285883449216449,0,0.1,5,60,239,0.9875,0.9983837771448917,"{'seed': 37, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,40,103,0.2,437.65,31.9859819104882,20,2,0.6442632404834903,20,400,400,20.264236728468134,0,17,88
400.0,0,9.310526315789476,0.017390299240952214,0.03887313709687217,0.12283143301855327,0,0.1,5,50,275,0.98,0.9982315021385741,"{'seed': 38, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,48,117,0.2,435.45,32.60488672861304,20,2,0.6567292521504793,20,400,400,20.264236728467857,0,25,98
400.0,0,9.294736842105262,0.017585939018758573,0.052494146783825676,0.15600543550826704,0,0.1,5,47,223,0.9725,0.9966742797333134,"{'seed': 39, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,58,126,0.2,437.2,32.41315974635761,20,2,0.6528674777263115,20,400,400,20.264236728465733,0,26,113
400.0,0,9.684210526315791,0.016132144822069053,0.04475767133265981,0.11366035984221809,0,0.1,5,45,252,0.9725,0.998471181871647,"{'seed': 0, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,49,101,0.3,436.45,33.83787805911585,20,2,0.6815642249301802,20,400,400,20.264236728466763,0,32,93
400.0,0,8.494736842105263,0.018527414167784008,0.06238099732803578,0.12242163145036208,0,0.1,5,43,182,0.99,0.996071918143076,"{'seed': 1, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,49,116,0.3,434.65,31.490514100315078,20,2,0.634283503177652,20,400,400,20.26423672846671,0,28,88
400.0,0,9.815789473684209,0.016060200285507493,0.03921266703090544,0.08537709665057096,0,0.1,5,47,214,0.9725,0.9984326162843262,"{'seed': 2, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,96,0.3,436.95,33.90838370495044,20,2,0.6829843531595721,20,400,400,20.264236728468497,0,18,76
400.0,0,10.210526315789474,0.015942557844406523,0.03334438523779404,0.10333882970032295,0,0.1,5,55,274,0.975,0.9979598090052335,"{'seed': 3, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,94,0.3,437.9,34.0236732972303,20,2,0.6853065218684679,20,400,400,20.26423672846887,0,19,106
400.0,0,8.278947368421052,0.016652596350099618,0.040388031632293084,0.08620212478177243,0,0.1,5,51,283,0.9475,0.9975806939974647,"{'seed': 4, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,40,91,0.3,435.3,33.32783556164534,20,2,0.6712909235469676,20,400,400,20.264236728466514,0,26,81
400.0,0,9.378947368421052,0.01665610851372758,0.04627421227165009,0.1286809924679401,0,0.1,5,50,270,0.9525,0.9978835184568311,"{'seed': 5, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,37,91,0.3,439.85,33.32439364129785,20,2,0.6712215962158202,20,400,400,20.264236728469744,0,18,94
400.0,0,9.51578947368421,0.018712135155657637,0.04001670060264942,0.11497239280301967,0,0.1,5,40,231,0.9525,0.9958420051077893,"{'seed': 6, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,46,117,0.3,439.35,31.309487532202553,20,2,0.6306372570278963,20,400,400,20.26423672846818,0,15,109
400.0,0,10.16315789473684,0.017299813236036528,0.03909999788271311,0.10167826122923694,0,0.1,5,61,273,0.97,0.9957366510546967,"{'seed': 7, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,38,100,0.3,435.75,32.69356301342471,20,2,0.658515374295146,20,400,400,20.264236728465537,0,26,132
400.0,0,9.089473684210525,0.011890324881931575,0.03452290747330712,0.09868108708758708,0,0.1,5,40,263,0.9625,0.9998731120607568,"{'seed': 8, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,40,87,0.3,437.05,37.99486160044975,20,2,0.7652943944297986,20,400,400,20.264236728466432,0,19,68
400.0,0,8.978947368421052,0.019202321223538623,0.04016417431618037,0.1139289760976789,0,0.1,5,46,210,0.995,0.9980884698793976,"{'seed': 9, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,106,0.3,434.85,30.829105185683318,20,2,0.6209613718821065,20,400,400,20.264236728469875,0,14,117
400.0,0,8.73157894736842,0.015992043650077524,0.045473922230310035,0.11057702897598772,0,0.1,5,59,215,0.975,0.9987221090228537,"{'seed': 10, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,41,103,0.3,437.35,33.97517720767161,20,2,0.6843297112175768,20,400,400,20.26423672846841,0,15,111
400.0,0,9.057894736842105,0.01709769304566341,0.04106310343337431,0.10420028652322257,0,0.1,5,50,298,0.9425,0.993379399151778,"{'seed': 11, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,47,118,0.3,435.95,32.89164079998847,20,2,0.6625050669360444,20,400,400,20.264236728464756,0,24,138
400.0,0,9.868421052631579,0.015238386530174031,0.03486408804628939,0.09195150937546169,0,0.1,5,43,206,0.9775,0.9998052722743148,"{'seed': 12, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,57,113,0.3,437.2,34.713761185182435,20,2,0.6992063064726326,20,400,400,20.26423672847062,0,32,98
400.0,0,9.794736842105262,0.01708211255627166,0.03624949541304763,0.1005791670454457,0,0.1,5,58,305,0.95,0.9979956495007488,"{'seed': 13, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,38,110,0.3,438.85,32.90690967959943,20,2,0.662812613469436,20,400,400,20.26423672846762,0,20,131
400.0,0,9.042105263157895,0.014614559054633434,0.035355259200094295,0.08033480127942867,0,0.1,5,54,350,0.9225,0.9983287360145305,"{'seed': 14, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,34,83,0.3,436.05,35.32511211120658,20,2,0.7115201672688299,20,400,400,20.26423672846832,0,17,75
400.0,0,9.46842105263158,0.018095108661123377,0.0481936848962811,0.1044426526128326,0,0.1,5,61,248,0.9825,0.9973655518740293,"{'seed': 15, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,94,0.3,438.2,31.91417349684656,20,2,0.6428168718399871,20,400,400,20.264236728468354,0,17,98
400.0,0,9.142105263157895,0.01762119199136553,0.04311401028378994,0.09708311154699723,0,0.1,5,47,228,0.975,0.9981693811416743,"{'seed': 16, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,103,0.3,436.45,32.37861183320258,20,2,0.6521716119391237,20,400,400,20.26423672846564,0,19,126
400.0,0,7.905263157894739,0.013722163093811046,0.0358744047422742,0.09348756807633021,0,0.1,5,50,276,0.92,0.999245129184726,"{'seed': 17, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,81,0.3,440.4,36.19966015281136,20,2,0.7291353574737169,20,400,400,20.264236728467843,0,14,61
400.0,0,8.968421052631578,0.01124108796163125,0.027832264822809656,0.0849578238642239,0,0.1,5,50,229,0.96,0.9987127580393691,"{'seed': 18, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,32,78,0.3,435.7,38.631113782347136,20,2,0.7781098175617046,20,400,400,20.264236728467683,0,12,86
400.0,0,8.742105263157894,0.01714417688058177,0.041378577080873266,0.09038582139732239,0,0.1,5,46,277,0.9475,0.9966688793663584,"{'seed': 19, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,47,113,0.3,435.4,32.84608664177296,20,2,0.6615875128126949,20,400,400,20.264236728466567,0,29,155
400.0,0,8.610526315789475,0.017490701739597218,0.04345660590496558,0.09795206131542473,0,0.1,5,40,251,0.97,0.9993051162864335,"{'seed': 20, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,54,112,0.3,435.25,32.50649227994756,20,2,0.6547473862655109,20,400,400,20.264236728470543,0,27,101
400.0,0,8.931578947368422,0.017468376728503498,0.04114911185401637,0.10154804869746598,0,0.1,5,55,177,0.98,0.9985938915614933,"{'seed': 21, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,106,0.3,439.0,32.528370790810584,20,2,0.6551880643209398,20,400,400,20.264236728466962,0,22,141
400.0,0,9.636842105263158,0.018690201584775416,0.039237989937607264,0.12219226740141051,0,0.1,5,46,265,0.9625,0.9964392573547948,"{'seed': 22, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,48,121,0.3,433.8,31.330982431674602,20,2,0.6310702083633735,20,400,400,20.264236728471236,0,30,122
400.0,0,9.278947368421052,0.01911758308584091,0.04399802585383552,0.11337230036593074,0,0.1,5,46,206,0.9625,0.9950926821997539,"{'seed': 23, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,59,137,0.3,434.45,30.91214856061709,20,2,0.6226340356755534,20,400,400,20.2642367284658,0,60,177
400.0,0,8.873684210526315,0.018714742162060167,0.054247431477416265,0.09787542484338378,0,0.1,5,50,252,0.975,0.9969164438189017,"{'seed': 24, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,58,139,0.3,437.95,31.306932665928752,20,2,0.6305857967841736,20,400,400,20.264236728468475,0,36,170
400.0,0,9.85263157894737,0.01540023077965691,0.034451303824845105,0.10733605727963966,0,0.1,5,44,258,0.965,0.9977179714241957,"{'seed': 25, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,49,106,0.3,438.5,34.55515382068586,20,2,0.6960116290386379,20,400,400,20.264236728469232,0,32,111
400.0,0,9.836842105263157,0.016920987426971516,0.04339941545492549,0.08789185039310421,0,0.1,5,45,260,0.96,0.9979345311921599,"{'seed': 26, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,44,100,0.3,435.45,33.06481230631166,20,2,0.6659930960399563,20,400,400,20.264236728466813,0,26,109
400.0,0,8.805263157894737,0.014460165070418847,0.03724043793162112,0.10150844864544512,0,0.1,5,44,247,0.9575,0.9996211541430304,"{'seed': 27, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,43,102,0.3,438.55,35.47641821573212,20,2,0.7145677823610141,20,400,400,20.264236728466354,0,23,68
400.0,0,7.731578947368422,0.016644772586520383,0.04892931142145103,0.08890729474862458,0,0.1,5,44,280,0.9625,0.9985056012792746,"{'seed': 28, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,39,98,0.3,435.2,33.33550284995318,20,2,0.6714453584498785,20,400,400,20.26423672846661,0,24,120
400.0,0,9.957894736842105,0.01774260359683516,0.040693173462826075,0.12683580852444956,0,0.1,5,66,237,0.965,0.9964684281891125,"{'seed': 29, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,38,97,0.3,439.6,32.25962845984596,20,2,0.6497750429077762,20,400,400,20.264236728467125,0,19,78
400.0,0,10.142105263157896,0.018273976146310197,0.03367697801858399,0.09734105796252962,0,0.1,5,47,214,0.98,0.9972871859270784,"{'seed': 30, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,38,107,0.3,434.55,31.738883361363595,20,2,0.6392861692019652,20,400,400,20.26423672846842,0,23,116
400.0,0,9.305263157894737,0.017392047981678645,0.051820384053162735,0.110379117772133,0,0.1,5,56,258,0.9675,0.9987732935789424,"{'seed': 31, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,51,116,0.3,434.95,32.60317296270598,20,2,0.6566947333921728,20,400,400,20.26423672846983,0,28,135
400.0,0,10.078947368421053,0.017247530033863524,0.04094064812903132,0.10925742528402733,0,0.1,5,43,211,0.9875,0.9996043334671617,"{'seed': 32, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,36,92,0.3,434.4,32.74480055156133,20,2,0.6595474033397336,20,400,400,20.264236728468404,0,16,75
400.0,0,9.821052631578947,0.016590692174103198,0.03504808256391523,0.09934886635248392,0,0.1,5,51,290,0.93,0.9979524101050805,"{'seed': 33, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,42,103,0.3,438.75,33.3885016541244,20,2,0.6725128630027047,20,400,400,20.264236728467562,0,23,104
400.0,0,9.757894736842106,0.01666963101465379,0.0324827628655869,0.09441772353920334,0,0.1,5,47,280,0.9475,0.9926067395458419,"{'seed': 34, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,44,101,0.3,434.45,33.31114159038455,20,2,0.6709546727464731,20,400,400,20.26423672846747,0,30,99
400.0,0,7.973684210526315,0.01570366017159086,0.047500310971263955,0.10315572455265933,0,0.1,5,59,289,0.9575,0.9980050098879159,"{'seed': 35, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,47,108,0.3,435.9,34.257793016582326,20,2,0.6900221729144851,20,400,400,20.264236728465907,0,15,106
400.0,0,9.936842105263159,0.01680078193039918,0.03826182206019483,0.12930669970068112,0,0.1,5,63,283,0.945,0.9981201727140875,"{'seed': 36, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,33,95,0.3,436.4,33.1826136929581,20,2,0.6683658574360045,20,400,400,20.26423672846909,0,20,120
400.0,0,9.089473684210528,0.016082688578576348,0.04086744906512074,0.09551222709180664,0,0.1,5,63,230,0.9625,0.9987858085249804,"{'seed': 37, 'std': 5, 'number_gaussians': 2, 'initCellFunc': 'multipleGaussians'}",0.02,35,91,0.3,437.65,33.886345177742086,20,2,0.6825404520470758,20,400,400,20.264236728468134,0,15,94
